2021.09.24,1.17307,1.1735799999999998,12113
2021.09.24,1.17064,1.17064,13259
2021.09.24,1.17005,1.1716,17609
2021.09.24,1.17129,1.17199,5135
2021.09.23,1.17213,1.17438,20610
2021.09.23,1.17346,1.17375,7106
2021.09.23,1.1711,1.17289,22219
2021.09.23,1.17059,1.1720700000000002,16990
2021.09.23,1.16862,1.17094,5560
2021.09.23,1.16833,1.16887,3429
2021.09.22,1.16842,1.16866,49676
2021.09.22,1.1724,1.17351,15630
2021.09.22,1.17166,1.1734,12226
2021.09.22,1.17242,1.17293,10725
2021.09.22,1.17165,1.1721700000000002,7015
2021.09.22,1.1716799999999998,1.17194,2846
2021.09.21,1.17297,1.17394,14690
2021.09.21,1.17147,1.1728299999999998,19616
2021.09.21,1.17231,1.17315,5895
2021.09.21,1.17181,1.1734,13252
2021.09.21,1.17184,1.1720700000000002,8738
2021.09.21,1.17222,1.17255,3843
2021.09.20,1.17113,1.17222,19253
2021.09.20,1.1722,1.17245,7580
2021.09.20,1.17226,1.17234,2730
2021.09.20,1.17096,1.17149,5186
2021.09.20,1.1705,1.17094,13130
2021.09.20,1.17,1.17142,16005
2021.09.17,1.17724,1.17735,15701
2021.09.17,1.17676,1.1777,12455
2021.09.17,1.17246,1.17254,21273
2021.09.17,1.17585,1.1773,6154
2021.09.17,1.1759,1.17596,3776
2021.09.17,1.17236,1.17247,6375
2021.09.16,1.18141,1.1818799999999998,2924
2021.09.16,1.18091,1.18095,4929
2021.09.16,1.17719,1.17724,15738
2021.09.16,1.17518,1.17547,19669
2021.09.16,1.17531,1.17612,8206
2021.09.16,1.1750200000000002,1.17594,15382
2021.09.15,1.18071,1.18113,16241
2021.09.15,1.1799,1.1826,13727
2021.09.15,1.18031,1.18037,18847
2021.09.15,1.18034,1.18153,5754
2021.09.15,1.18035,1.1805,6600
2021.09.15,1.18004,1.18052,4804
2021.09.14,1.18155,1.18218,19655
2021.09.14,1.17999,1.18412,19391
2021.09.14,1.18064,1.18209,13089
2021.09.14,1.18,1.1801700000000002,8017
2021.09.14,1.1806,1.1813,6177
2021.09.14,1.18053,1.18084,2680
2021.09.13,1.17824,1.18071,17962
2021.09.13,1.18044,1.1805,3469
2021.09.13,1.18012,1.18094,6349
2021.09.13,1.17936,1.17955,5515
2021.09.13,1.17744,1.17893,13335
2021.09.13,1.177,1.17823,12596
2021.09.10,1.18244,1.18476,10957
2021.09.10,1.18259,1.18267,12588
2021.09.10,1.18155,1.18184,16663
2021.09.10,1.18186,1.18297,5938
2021.09.10,1.18224,1.1824,2783
2021.09.10,1.18082,1.18098,6755
2021.09.09,1.1808,1.18231,20400
2021.09.09,1.18209,1.18244,7833
2021.09.09,1.18113,1.18337,12645
2021.09.09,1.1805,1.18313,20821
2021.09.09,1.1811200000000002,1.1814,5707
2021.09.09,1.18115,1.1814,2712
2021.09.08,1.18404,1.18434,4870
2021.09.08,1.18361,1.18478,2936
2021.09.08,1.1816,1.18213,15033
2021.09.08,1.18113,1.18142,7813
2021.09.08,1.18119,1.1821,13676
2021.09.08,1.18019,1.18185,20929
2021.09.07,1.18748,1.18752,5670
2021.09.07,1.18594,1.1876,13895
2021.09.07,1.1865,1.18792,3605
2021.09.07,1.18492,1.18504,16741
2021.09.07,1.18372,1.18453,16735
2021.09.07,1.18373,1.1837799999999998,6249
2021.09.06,1.18759,1.18784,3721
2021.09.06,1.18647,1.18691,4917
2021.09.06,1.18601,1.18639,8087
2021.09.06,1.1867299999999998,1.18686,6228
2021.09.06,1.18575,1.1871,6796
2021.09.06,1.18556,1.1866,7639
2021.09.03,1.18656,1.1891,23249
2021.09.03,1.18715,1.1889299999999998,22356
2021.09.03,1.18739,1.18765,5845
2021.09.03,1.1876,1.18761,6009
2021.09.03,1.18711,1.18745,9826
2021.09.03,1.18691,1.18818,2632
2021.09.02,1.18642,1.18738,5584
2021.09.02,1.18462,1.18649,13863
2021.09.02,1.18362,1.1847,11728
2021.09.02,1.18342,1.18453,10020
2021.09.02,1.1836799999999998,1.18447,3244
2021.09.02,1.18345,1.18345,4638
2021.09.01,1.18329,1.18478,15907
2021.09.01,1.18369,1.18385,5986
2021.09.01,1.18114,1.18375,13986
2021.09.01,1.17934,1.18137,14184
2021.09.01,1.18011,1.1802700000000002,3212
2021.09.01,1.17985,1.17993,6126
2021.08.31,1.18197,1.18366,15823
2021.08.31,1.17964,1.18068,25637
2021.08.31,1.18171,1.18201,11438
2021.08.31,1.17976,1.18171,6870
2021.08.31,1.18031,1.18077,8028
2021.08.31,1.17938,1.18019,3295
2021.08.30,1.18024,1.18035,5820
2021.08.30,1.17894,1.18045,3447
2021.08.30,1.17934,1.17985,8910
2021.08.30,1.17952,1.17954,4595
2021.08.30,1.17826,1.17973,11533
2021.08.30,1.17836,1.17862,8954
2021.08.27,1.17348,1.18004,36811
2021.08.27,1.1792,1.1795,6414
2021.08.27,1.1750200000000002,1.17508,10413
2021.08.27,1.17497,1.17559,10615
2021.08.27,1.17433,1.17632,5331
2021.08.27,1.17419,1.17451,4338
2021.08.26,1.17516,1.17556,13398
2021.08.26,1.17562,1.17588,11797
2021.08.26,1.17662,1.17668,2767
2021.08.26,1.1761,1.1764,4311
2021.08.26,1.17457,1.17523,18073
2021.08.26,1.17489,1.17506,6672
2021.08.25,1.17532,1.17705,7004
2021.08.25,1.17299,1.17601,15197
2021.08.25,1.1732200000000002,1.1751,11503
2021.08.25,1.174,1.17414,3307
2021.08.25,1.17259,1.17323,11259
2021.08.25,1.17331,1.17404,5010
2021.08.24,1.1735,1.17472,14613
2021.08.24,1.17425,1.1750200000000002,4314
2021.08.24,1.17276,1.17504,10113
2021.08.24,1.17384,1.1739,2300
2021.08.24,1.1727,1.1728299999999998,11932
2021.08.24,1.1734,1.1741,3356
2021.08.23,1.17382,1.17444,5301
2021.08.23,1.17238,1.17391,15238
2021.08.23,1.1715,1.1732,10945
2021.08.23,1.17061,1.17307,12957
2021.08.23,1.16986,1.17188,6660
2021.08.23,1.16889,1.1699,3767
2021.08.20,1.16637,1.17031,16274
2021.08.20,1.16919,1.16986,5054
2021.08.20,1.16706,1.16739,12986
2021.08.20,1.16757,1.16859,5551
2021.08.20,1.16735,1.16821,2587
2021.08.20,1.16648,1.16682,10374
2021.08.19,1.16839,1.16872,5538
2021.08.19,1.168,1.16985,13843
2021.08.19,1.16786,1.16881,17464
2021.08.19,1.16685,1.16867,18240
2021.08.19,1.16656,1.16767,9167
2021.08.19,1.16723,1.16743,8144
2021.08.18,1.16977,1.17097,18413
2021.08.18,1.17125,1.17201,9344
2021.08.18,1.17057,1.17174,10536
2021.08.18,1.171,1.17181,6547
2021.08.18,1.16935,1.1699,13959
2021.08.18,1.1701700000000002,1.1712,3300
2021.08.17,1.176,1.17771,13896
2021.08.17,1.17721,1.17737,2465
2021.08.17,1.1741,1.17438,14904
2021.08.17,1.17666,1.1768299999999998,5770
2021.08.17,1.17084,1.17085,17667
2021.08.17,1.17069,1.17078,6868
2021.08.16,1.17898,1.17935,4230
2021.08.16,1.17916,1.17954,3123
2021.08.16,1.17785,1.17869,9411
2021.08.16,1.1772200000000002,1.1775,12925
2021.08.16,1.17672,1.17772,10991
2021.08.16,1.17742,1.1777,3840
2021.08.13,1.17637,1.17999,14503
2021.08.13,1.17921,1.1795,5929
2021.08.13,1.17403,1.17657,8914
2021.08.13,1.173,1.17422,7132
2021.08.13,1.17343,1.17389,3456
2021.08.13,1.1728299999999998,1.1736,3094
2021.08.12,1.17325,1.17466,9288
2021.08.12,1.17269,1.17398,9979
2021.08.12,1.17344,1.1739700000000002,4514
2021.08.12,1.17362,1.174,2606
2021.08.12,1.17282,1.17286,4899
2021.08.12,1.17235,1.17381,10604
2021.08.11,1.1737,1.17374,6919
2021.08.11,1.17083,1.17366,17310
2021.08.11,1.17256,1.17482,15632
2021.08.11,1.17117,1.17179,3957
2021.08.11,1.17127,1.17127,2510
2021.08.11,1.17058,1.17123,10054
2021.08.10,1.17258,1.1732,11356
2021.08.10,1.17319,1.17381,5412
2021.08.10,1.17321,1.17374,3012
2021.08.10,1.17159,1.1716,11648
2021.08.10,1.17094,1.17156,14011
2021.08.10,1.17134,1.17183,4711
2021.08.09,1.17518,1.1760700000000002,11915
2021.08.09,1.17404,1.17419,14091
2021.08.09,1.17498,1.17545,12864
2021.08.09,1.17507,1.17631,5862
2021.08.09,1.17422,1.17506,7918
2021.08.09,1.17343,1.17348,5305
2021.08.06,1.18249,1.18252,2429
2021.08.06,1.1807299999999998,1.18108,10261
2021.08.06,1.18184,1.18253,3512
2021.08.06,1.17764,1.17841,21508
2021.08.06,1.17542,1.1755799999999998,18427
2021.08.06,1.1755799999999998,1.17602,5481
2021.08.05,1.1828,1.18357,15472
2021.08.05,1.18319,1.18387,15272
2021.08.05,1.18297,1.18369,11023
2021.08.05,1.18296,1.18327,5602
2021.08.05,1.18313,1.18317,2789
2021.08.05,1.18314,1.18362,5295
2021.08.04,1.18325,1.1837799999999998,23329
2021.08.04,1.1848,1.18889,12628
2021.08.04,1.18418,1.18506,10204
2021.08.04,1.18616,1.18713,5970
2021.08.04,1.1858,1.1861700000000002,3290
2021.08.04,1.18344,1.18357,5878
2021.08.03,1.18787,1.18857,10989
2021.08.03,1.18534,1.18681,17112
2021.08.03,1.1871,1.18837,12664
2021.08.03,1.18679,1.18802,8182
2021.08.03,1.18669,1.18716,4174
2021.08.03,1.18605,1.1862700000000002,4439
2021.08.02,1.18714,1.18729,12052
2021.08.02,1.18664,1.18694,19306
2021.08.02,1.1864,1.18846,12444
2021.08.02,1.1865,1.18669,6663
2021.08.02,1.18587,1.18703,6474
2021.08.02,1.1856,1.18688,4411
2021.07.30,1.18772,1.1879,16500
2021.07.30,1.18749,1.19066,11803
2021.07.30,1.18759,1.18813,4862
2021.07.30,1.18514,1.1858799999999998,21095
2021.07.30,1.18773,1.18783,7651
2021.07.30,1.18537,1.1872,9723
2021.07.29,1.18798,1.1886,7672
2021.07.29,1.18757,1.18845,15399
2021.07.29,1.18691,1.18839,13859
2021.07.29,1.185,1.18763,13394
2021.07.29,1.18416,1.18562,8335
2021.07.29,1.18381,1.18434,4112
2021.07.28,1.1772,1.1842700000000002,36030
2021.07.28,1.1802,1.18288,11847
2021.07.28,1.17915,1.17986,13703
2021.07.28,1.18142,1.18196,6516
2021.07.28,1.18123,1.18139,3585
2021.07.28,1.17831,1.18142,16020
2021.07.27,1.1814,1.18154,8694
2021.07.27,1.18004,1.18361,22730
2021.07.27,1.17743,1.18185,13492
2021.07.27,1.1799,1.18082,3362
2021.07.27,1.1800700000000002,1.18021,6681
2021.07.27,1.17698,1.17775,17054
2021.07.26,1.17798,1.1812200000000002,16225
2021.07.26,1.1799,1.18021,5724
2021.07.26,1.1767,1.17837,17676
2021.07.26,1.17791,1.17829,14842
2021.07.26,1.17652,1.17784,6487
2021.07.26,1.17632,1.17661,3692
2021.07.23,1.17627,1.17744,16549
2021.07.23,1.17543,1.17794,14723
2021.07.23,1.17671,1.17677,5540
2021.07.23,1.17547,1.17682,14885
2021.07.23,1.17627,1.17779,4311
2021.07.23,1.17677,1.17682,5509
2021.07.22,1.1757,1.17626,27529
2021.07.22,1.17706,1.17998,28336
2021.07.22,1.1779,1.17964,14607
2021.07.22,1.17865,1.1796799999999998,4982
2021.07.22,1.17879,1.17881,2873
2021.07.22,1.17572,1.17698,7745
2021.07.21,1.17903,1.17913,9149
2021.07.21,1.17621,1.1793,19872
2021.07.21,1.17771,1.1779700000000002,3361
2021.07.21,1.17515,1.17793,17589
2021.07.21,1.17699,1.17721,6431
2021.07.21,1.17596,1.17659,14342
2021.07.20,1.17647,1.1772200000000002,22096
2021.07.20,1.17879,1.17885,9029
2021.07.20,1.17899,1.17947,3941
2021.07.20,1.1772,1.17878,19081
2021.07.20,1.17738,1.17775,8335
2021.07.20,1.17554,1.17775,25501
2021.07.19,1.17836,1.1798799999999998,30631
2021.07.19,1.18009,1.18018,4710
2021.07.19,1.17652,1.17729,16643
2021.07.19,1.17977,1.18061,5647
2021.07.19,1.17909,1.17932,11611
2021.07.19,1.17634,1.17867,20950
2021.07.16,1.1792,1.1801700000000002,14737
2021.07.16,1.1796799999999998,1.1818,13444
2021.07.16,1.1802700000000002,1.18045,9237
2021.07.16,1.18035,1.18113,4197
2021.07.16,1.17955,1.18111,18381
2021.07.16,1.18018,1.18094,6989
2021.07.15,1.18255,1.18488,15560
2021.07.15,1.18034,1.1806299999999998,19742
2021.07.15,1.18285,1.18333,4319
2021.07.15,1.1821,1.18307,9312
2021.07.15,1.18004,1.18026,17592
2021.07.15,1.17961,1.18115,9711
2021.07.14,1.18253,1.18348,7747
2021.07.14,1.18129,1.1832200000000002,23986
2021.07.14,1.1775799999999998,1.18218,19100
2021.07.14,1.17799,1.17836,14576
2021.07.14,1.17756,1.17835,7319
2021.07.14,1.17717,1.17763,4257
2021.07.13,1.18619,1.18635,6304
