2020.10.30,16:00,1.16997,1.17032,1.16422,1.16512,31465
2020.10.30,20:00,1.16510,1.16516,1.16401,1.16439,10721
2020.11.02,00:00,1.16470,1.16489,1.16378,1.16421,6675
2020.11.02,04:00,1.16423,1.16475,1.16302,1.16376,6303
2020.11.02,08:00,1.16375,1.16495,1.16221,1.16405,22099
2020.11.02,12:00,1.16407,1.16561,1.16365,1.16375,18622
2020.11.02,16:00,1.16374,1.16410,1.16235,1.16280,18319
2020.11.02,20:00,1.16282,1.16413,1.16230,1.16407,7491
2020.11.03,00:00,1.16346,1.16515,1.16194,1.16503,3746
2020.11.03,04:00,1.16505,1.16600,1.16474,1.16551,6054
2020.11.03,08:00,1.16551,1.16981,1.16534,1.16970,18802
2020.11.03,12:00,1.16969,1.17185,1.16921,1.17048,17588
2020.11.03,16:00,1.17047,1.17402,1.17027,1.17099,19017
2020.11.03,20:00,1.17099,1.17230,1.16960,1.17190,9247
2020.11.04,00:00,1.17137,1.17701,1.16737,1.16841,26499
2020.11.04,04:00,1.16842,1.16861,1.16025,1.16589,41134
2020.11.04,08:00,1.16588,1.16956,1.16284,1.16761,40351
2020.11.04,12:00,1.16761,1.17460,1.16725,1.17107,37876
2020.11.04,16:00,1.17109,1.17345,1.16805,1.17154,37816
2020.11.04,20:00,1.17153,1.17288,1.17103,1.17198,12918
2020.11.05,00:00,1.17198,1.17395,1.17137,1.17216,8496
2020.11.05,04:00,1.17215,1.17446,1.17110,1.17363,10946
2020.11.05,08:00,1.17365,1.18028,1.17278,1.17947,32197
2020.11.05,12:00,1.17946,1.18601,1.17892,1.18396,34314
2020.11.05,16:00,1.18393,1.18402,1.17915,1.18035,34519
2020.11.05,20:00,1.18038,1.18446,1.17950,1.18263,18150
2020.11.06,00:00,1.18213,1.18466,1.17956,1.18123,15047
2020.11.06,04:00,1.18124,1.18337,1.18079,1.18147,12419
2020.11.06,08:00,1.18146,1.18539,1.18133,1.18535,24842
2020.11.06,12:00,1.18534,1.18906,1.18468,1.18894,31833
